"category_id","product_id","product_name","price","colour_code","colour","description","size","section","product_family","product_subfamily","care","materials_description","materials","dimension","low_on_stock","availability","image","sku","url","currency","you_may_also_like"
431519969,427339605,"SLIM FIT T-SHIRT WITH SUPIMA® COTTON",25.9,600,"Red","SLIM FIT - CREW NECK - REGULAR LENGTH - SHORT SLEEVE

T-shirt made of 51% cotton yarn. Crew neck and short sleeves. 

Supima® cotton is characterized by its premium texture and extraordinarily soft feel. Composed of longer-than-usual cotton fibers, these fabrics are superior in quality and offer greater resistance to wear. Supima® cotton garments have a longer life cycle, with colors that maintain their intensity, wash after wash. The production processes of Supima® quality cotton are subject to strict quality controls.",,"WOMAN","CAMISETA","C.CTAS BASICAS","{""instructions"":[]}",,,"Supima&#xAE; cotton is characterized by its premium texture and extraordinarily soft feel. Composed of longer-than-usual cotton fibers, these fabrics are superior in quality and offer greater resistance to wear. Supima&#xAE; cotton garments have a longer life cycle, with colors that maintain their intensity, wash after wash. The production processes of Supima&#xAE; quality cotton are subject to strict quality controls.",false,true,[],"431519969-600-2","https://www.zara.com/us/en/slim-fit-t-shirt-with-supima--cotton-p00264216.html?v1=431519969&v2=2420417&sv1=affiliate&sv_campaign_id=231761&awc=21094_1740170839_9c89085efdbf9720f2e7f1d1a399f197&utm_source=awin&utm_medium=affiliation&utm_campaign=231761&utm_content=Clique+Media&utm_term=21094_1740170839_9c89085efdbf9720f2e7f1d1a399f197","USD",
422560911,422558532,"WATERAFSTOTENDE TRENCHCOAT MET CEINTUUR",69.95,800,"Zwart","Trenchcoat met reverskraag en lange mouwen afgewerkt met bandje en knoop. Paspelzakken voor. Double-breasted knoopsluiting voor en ceintuur van dezelfde stof.",,"WOMAN","GABARDINA IMPERMEA","B.P-EXTER.LARGA","{""instructions"":[]}",,,,true,true,[],"422560911-800-1","https://www.zara.com/nl/nl/trenchcoat-met-ceintuur-p08073038.html?v1=422560911-704-1","EUR",
431361537,410587026,"PEARL HEELED SLINGBACKS",79.9,98,"Beige","Slingback heels with front pearl detail and vinyl effect on the exterior. Pointed toe. Back strap with elastic piece. 

Heel height: 2.8 inches (7 cm) 

AIRFIT®. Flexible technical sole made of latex foam designed to offer increased comfort.",,"WOMAN","ZAPATO TACON","Z1B:ZAPATO TACO","{""instructions"":[]}",,,"AIRFIT&#xAE;. Flexible technical sole made of latex foam designed to offer increased comfort.",false,true,[],"431361537-098-35","https://www.zara.com/us/en/pearl-heeled-slingbacks-p12815110.html?v1=431361537&utm_source=google&utm_medium=cpc&gad_source=1&gclid=Cj0KCQjwkN--BhDkARIsAD_mnIpkUPwpXSR3fAby3r6VcyOPFVZcW_OClYVv6Uea3yY2hONCYRyCVKcaAnZ5EALw_wcB","USD",
423156496,423137981,"TRF HIGH-WAISTED MOM FIT DENIM SHORTS",35.9,250,"White","HIGH WAIST - RIGID

Five pocket shorts with a high waist. Cuffed. Front zip and metal button closure.",,"WOMAN","BERMUDA","T.BERMUDA","{""instructions"":[]}",,,"Five pocket shorts with a high waist. Cuffed. Front zip and metal button closure.",false,true,[],"423156496-250-32","https://www.zara.com/us/en/trf-high-waisted-mom-fit-denim-shorts-p05520077.html?v1=423156496&v2=2420480","USD",
441810505,427132473,"PİLİLİ MİNİ ETEK",1390,251,"Kirli-beyaz","Gizli yan fermuarlı, astarlı, pilili kumaştan, orta bel mini etek.",,"WOMAN","FALDA","T.FALDA","{""instructions"":[]}",,,,false,true,[],"441810505-251-1","https://www.zara.com/tr/tr/pilili-mini-etek-p05427408.html?v1=441810505&v2=2420454","TRY",
428636180,428612538,"MULES TACÃO CAMURÇA",59.95,98,"Bege","Sapato tipo sandália de tacão em camurça. Dupla tira larga na parte da frente. Tacão alto e largo. Acabamento em ponta redonda. 

Altura do tacão: 9,5 cm",,"WOMAN","SANDALIA","Z1W:ABIERTO TAC","{""instructions"":[]}",,,"Altura do tac&#xE3;o: 9,5 cm",false,true,[],"428636180-098-35","https://www.zara.com/ao/pt/mules-tacao-camurca-p11334510.html?v1=428636180&v2=2419076","EUR",
423155660,410884471,"PANTALONE OD PLIŠA RAVNOG KROJA",2590,800,"Crna","Pantalone srednje visokog struka od pamučne pređe. Elastični pojas sa učkurom, bočni džepovi u šavu i ravne nogavice.",,"WOMAN","PANTALON","C.PTON-LEGGING","{""instructions"":[]}",,,,false,true,[],"423155660-800-2","https://www.zara.com/rs/sr/pantalone-od-plisa-ravnog-kroja-p04174843.html?v1=423155660&v2=2420795","RSD",
428596157,425284865,"NABRANI BODI IZ POLIAMIDA",15.95,250,"Bela","Bodi s kvadratnim izrezom in naramnicami. Naborki na straneh. Zapenjanje s pritiskači na spodnjem delu.",,"WOMAN","BODY","C. BODY","{""instructions"":[]}",,,,false,true,[],"428596157-250-2","https://www.zara.com/si/sl/nabrani-bodi-iz-poliamida-p03641332.html?v1=428596157&v2=2419940","EUR",
412674513,412666067,"RIBBED COTTON SOCKS",9.99,700,"Brown","Tall socks made with a cotton yarn.",,"WOMAN","CALCETIN","CALCETINES","{""instructions"":[]}",,,,false,false,[],"412674513-700-3","https://www.zara.com/uk/en/ribbed-cotton-socks-p03920021.html?LTKLID=KnQbu9-0IgfKUudYzdu4Og&v1=412674513&v2=2419517&awc=32887_1740653076_ed9897dfad9ba4d8ab27431378d896d8&utm_source=awin&utm_medium=affiliation&utm_campaign=136348&utm_content=LTK&utm_term=32887_1740653076_ed9897dfad9ba4d8ab27431378d896d8","GBP",
410528805,410526690,"KNIT MIDI DRESS WITH BUTTONS",1099,401,"Navy blue","Midi dress with a shirt collar and short sleeves. Features button fastening at the front.",,"WOMAN","VESTIDO","PTO ZARA","{""instructions"":[]}",,,,false,true,[],"410528805-401-2","https://www.zara.com/za/en/knit-midi-dress-with-buttons-p09598152.html?v1=410528805","ZAR",
412566002,412549693,"WAFFLE WEAVE T-SHIRT",49.9,712,"Ecru","Regular fit T-shirt made of dense structured cotton fabric. Round neck and long sleeves. 

Origins special collection.",,"MAN","CAMISETA","ORIG F Camiseta","{""instructions"":[]}",,,"Origins special collection.",false,true,[],"412566002-712-2","https://www.zara.com/us/en/waffle-weave-t-shirt-p04161500.html","USD",
410590203,366994979,"SMART PENNY LOAFERS",49.99,800,"Black","Smart loafers. Plain upper with penny strap detail. Matching insole and lining. Track sole.",,"MAN","MOCASIN","Z2:MOCASIN","{""instructions"":[]}",,,,false,true,[],"410590203-800-39","https://www.zara.com/uk/en/smart-penny-loafers-p12611420.html?v1=395553369&v2=2436382","GBP",
431751775,411820620,"TEXTURED WIDE-LEG TROUSERS",45.95,507,"Dark khaki","High-waist trousers with an elasticated waistband and adjustable drawstrings. Side pockets and patch pockets on the back. Wide-leg fit.",,"WOMAN","PANTALON","B.PANTALON","{""instructions"":[]}",,,,true,false,[],"431751775-507-1","https://www.zara.com/bg/en/textured-wide-leg-trousers-p08372245.html?v1=431751775&v2=2420777","BGN",
410585393,410582372,"OVERSIZED KNIT SWEATER VEST",69.9,733,"Cream","Oversized open knit sweater vest. Round neck and sleeveless.",,"WOMAN","CHALECO","PUNTO CHALECO","{""instructions"":[]}",,,,false,true,[],"410585393-733-3","https://www.zara.com/us/en/oversized-knit-sweater-vest-p00021127.html?v1=410585393&v2=2419940","USD",
410575087,410571500,"ZAPATILLA ESTILO RETRO",29.95,700,"Marrón","Zapatilla deportiva de estilo retro. El corte combina piezas y materiales. Suela en contraste de color.",,"MAN","DEPORTIVO","Z2:DEPORTIVO","{""instructions"":[]}",,,,false,true,[],"410575087-700-39","https://www.zara.com/es/es/zapatilla-estilo-retro-p12207520.html","EUR",
410575546,410574485,"WOOL BLEND COAT",69.99,802,"Gray","Straight fit coat made of wool blend fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central vent at back hem. Front button closure.",,"MAN","ABRIGO","B. Abrigo/Gab","{""instructions"":[]}",,,,false,true,[],"410575546-802-1","https://www.zara.com/us/en/wool-blend-coat-p05070290.html","USD",
427879194,427874747,"ZW COLLECTION DARTED TROUSERS",69.95,707,"camel","ZARA WOMAN COLLECTION

Mid-waist trousers made of linen and viscose blend yarn. Waist with belt loops and elasticated back. Side pockets and welt pockets at the back. Front darts. Zip fly and top button fastening with metal hook.",,"WOMAN","PANTALON","W.PANTALON","{""instructions"":[]}",,,"Mid-waist trousers made of linen and viscose blend yarn. Waist with belt loops and elasticated back. Side pockets and welt pockets at the back. Front darts. Zip fly and top button fastening with metal hook.",true,false,[],"427879194-707-1","https://www.zara.com/fr/en/zw-collection-darted-trousers-p02384586.html?v1=427879194","EUR",
422574392,422567151,"ΓΥΑΛΙΑ ΗΛΙΟΥ ΜΕ ΜΕΤΑΛΛΙΚΟ ΣΚΕΛΕΤΟ",10.95,303,"Χρυσαφί","Γυαλιά ηλίου με μεταλλικό σκελετό.
100% προστασία UV. Κατηγορία 2",,"KID","GAFAS","COMPLEMENTO","{""instructions"":[]}",,,"100% &#x3C0;&#x3C1;&#x3BF;&#x3C3;&#x3C4;&#x3B1;&#x3C3;&#x3AF;&#x3B1; UV. &#x39A;&#x3B1;&#x3C4;&#x3B7;&#x3B3;&#x3BF;&#x3C1;&#x3AF;&#x3B1; 2",false,true,[],"422574392-303-6","https://www.zara.com/gr/el/%CE%B3%CF%85%CE%B1%CE%BB%CE%B9%CE%B1-%CE%B7%CE%BB%CE%B9%CE%BF%CF%85-%CE%BC%CE%B5-%CE%BC%CE%B5%CF%84%CE%B1%CE%BB%CE%BB%CE%B9%CE%BA%CE%BF-%CF%83%CE%BA%CE%B5%CE%BB%CE%B5%CF%84%CE%BF-p00475601.html?v1=422574392&v2=2427528","EUR",
422466636,364863454,"CHILDREN'S METAL BOOK RACK",79.99,305,"Mustard","Children's metal book rack with four pockets.",,"HOME","MOBILIARIO NIÑO","MOBILIARIO KDS","{""instructions"":[]}",,,,false,true,[],"422466636-305-99","https://www.zara.com/uk/en/children-s-metal-book-rack-p42621080.html?v1=364875110&v2=2415386","GBP",
419778420,419778092,"METAL CHAIN AND BEAD EARRINGS",17.95,808,"Silver","Metal earrings with coloured resin appliqués. Featuring contrast chains and beads. Push-back and clip closure.",,"WOMAN","BISUTERIA","Z-BISUTERIA ZA","{""instructions"":[]}",,,,false,true,[],"419778420-808-3","https://www.zara.com/de/en/metal-chain-and-bead-earrings-p04548057.html?v1=419778420&v2=2418989","EUR",
415129903,415115559,"CROPPED KATOENEN MODAL T-SHIRT",6.95,250,"Wit","SLIM FIT - RONDE HALS - CROP - KORTE MOUWEN

T-shirt gemaakt van katoen en modal. Ronde hals en korte mouwen.",,"WOMAN","CAMISETA","C.CTAS BASICAS","{""instructions"":[]}",,,"T-shirt gemaakt van katoen en modal. Ronde hals en korte mouwen.",false,true,[],"415129903-250-2","https://www.zara.com/nl/nl/cropped-katoenen-modal-t-shirt-p03641309.html?v1=415129903","EUR",
421912199,421904026,"RUBBERIZED PARKA ZW COLLECTION",109,500,"Green","ZARA WOMAN COLLECTION

Parka with adjustable drawstring hood and stopper. Adjustable long sleeves with snap buttons. Front pockets. Heat-sealed seams. Hem finished with a back vent. Front snap-button closure.",,"WOMAN","CAZADORA","W.P-EXT.LARGA","{""instructions"":[]}",,,"Parka with adjustable drawstring hood and stopper. Adjustable long sleeves with snap buttons. Front pockets. Heat-sealed seams. Hem finished with a back vent. Front snap-button closure.",false,true,[],"421912199-500-1","https://www.zara.com/us/en/rubberized-parka-zw-collection-p08491058.html?v1=421912199&v2=2419032","USD",
433369648,419615773,"SHORT RIB DRESS",59.9,250,"White","Short fitted dress. Lapel collar and short sleeves with rib trim. Elastic godet hem. Half placket front button closure.",,"WOMAN","VESTIDO","T.VESTIDO","{""instructions"":[]}",,,,false,true,[],"433369648-250-1","https://www.zara.com/us/en/short-rib-dress-p03067306.html?v1=433369648","USD",
420919071,420917741,"PRINTED TIE BIKINI BOTTOMS",35.9,620,"Pink","Printed mid-rise bikini bottoms with adjustable tie waist. Inner lining.",,"WOMAN","BAÑO","Z-BAÑO-BIKINI","{""instructions"":[]}",,,,true,false,[],"420919071-620-1","https://www.zara.com/us/en/printed-tie-bikini-bottoms-p02910043.html?v1=420919071&v2=2418954","USD",
421244784,421226668,"GOLDEN DECADE AMETHYST PARFUM 30 ML (1.01 FL. OZ)",17.9,999,,"Perfume. A luminous and addictive version of the bestseller Golden Decade. Fresh mandarin citrus and lemon caramel combine with the floral heart of Casablanca lily, while a base of vanilla, caramel and musk envelops the senses in an irresistible trail.",,"WOMAN","EAU DE PERFUME","PERFU-MID-PREM","{""instructions"":[]}",,,,false,true,[],"421244784-999-99","https://www.zara.com/us/en/golden-decade-amethyst-parfum-30-ml--1-01-fl--oz--p20110766.html?v1=421244784","USD",
419480878,419479531,"MIXED PLEATED KNIT SKIRT",59.9,700,"Brown","High-waisted midi skirt with elastic waistband. Pleated and semi-sheer mixed-media detail. Hidden side zip closure.",,"WOMAN","FALDA","PUNTO FALDA","{""instructions"":[]}",,,,false,true,[],"419480878-700-2","https://www.zara.com/us/en/mixed-pleated-knit-skirt-p04192016.html?v1=405773437&v2=2420954","USD",
410520027,410518681,"PLUMETIS SHIRT WITH RUFFLES",65.95,712,"Ecru","Semi-sheer high-neck, long sleeve shirt. Featuring gathered and ruffled trims and a button-up front.",,"WOMAN","CAMISA","B.CAMISA","{""instructions"":[]}",,,,false,true,[],"410520027-712-1","https://www.zara.com/au/en/plumetis-shirt-with-ruffles-p05770229.html?v1=410520027&v2=2509470","AUD",
419506989,419501521,"BEADED PRINTED SCARF",29.9,800,"Black","Printed scarf made of 100% cotton yarn. Finished with colored bead appliqués.

DIMENSIONS: 23.6 x 23.6 inches (60 x 60 cm).",,"WOMAN","PAÑOLETAS/FOULARD","Z-PAÑUELOS","{""instructions"":[]}",,,"DIMENSIONS: 23.6 x 23.6 inches (60 x 60 cm).",true,false,[],"419506989-800-3","https://www.zara.com/ca/en/beaded-printed-scarf-p03920136.html?v1=419506989&v2=2546081","CAD",
420914928,378563172,"LEATHER ANIMAL PRINT BALLET FLATS",79.9,195,"Leopard","Faux fur ballet flat. Animal print. Topstitching detail. Round toe.

Sole height: 0.1 inches (0.3 cm)",,"WOMAN","ZAPATO PLANO","Z1B:ZAPATO PLAN","{""instructions"":[]}",,,"Sole height: 0.1 inches (0.3 cm)",false,true,[],"420914928-195-35","https://www.zara.com/us/en/leather-animal-print-ballet-flats-p12552410.html?v1=378566623&v2=2419160","USD",
434200425,434184480,"STRETCH TIE DRESS",45.9,630,"Fuchsia","Short dress made of stretch fabric. Square neckline and sleeveless. Side cutout detail with ties in the same fabric.",,"WOMAN","VESTIDO","C.VESTIDO FANTA","{""instructions"":[]}",,,,false,true,[],"434200425-630-2","https://www.zara.com/us/en/stretch-tie-dress-p05584196.html?v1=434200425&v2=2491343","USD",
410580441,410576030,"PATENT EFFECT BALLERINAS",27.99,600,"Red","Patent effect ballet pumps. Adjustable buckle strap on the front. Topstitching detail on the upper. Rounded toe. 

Sole height: 0.5 cm / 0.1″",,"WOMAN","ZAPATO PLANO","Z1B:ZAPATO PLAN","{""instructions"":[]}",,,"Sole height: 0.5 cm / 0.1&#x2033;",true,false,[],"410580441-600-35","https://www.zara.com/uk/en/patent-effect-ballerinas-p12504510.html?v1=410580441","GBP",
410941341,410912058,"BOTA CHELSEA COM PONTA",399,800,"Preto","Bota estilo chelsea. Parte superior lisa. Possui duas peças elásticas nas laterais e puxador traseiro para facilitar o calçar. Biqueira pontiaguda.",,"MAN","BOTIN","Z2:BOTA/BOTIN","{""instructions"":[]}",,,,false,true,[],"410941341-800-39","https://www.zara.com/br/pt/bota-chelsea-com-ponta-p12001420.html?v1=410941341&v2=2531213","BRL",
412663595,364109518,"100% WOOL BASIC CARDIGAN",49.99,605,"Burgundy","Plain knit cardigan made of 100% wool. Featuring a crew neck, long sleeves and ribbed trims. Button-up front.",,"WOMAN","CHAQUETA","PUNTO CHAQUETA","{""instructions"":[]}",,,,false,true,[],"412663595-605-2","https://www.zara.com/uk/en/100-wool-basic-cardigan-p02893102.html?v1=405993366","GBP",
441075431,410582795,"JEANS TRF BAGGY CINTURA CRUZADA CINTURA MÉDIA",19.99,406,"Azul-claro","CINTURA MÉDIA - BAGGY - FULL LENGTH

Jeans de cintura média com presilhas e cinco bolsos. Fecho frontal assimétrico com fecho de correr e botões metálicos.",,"WOMAN","PANTALON","T.PANT.PAQUETER","{""instructions"":[]}",,,"Jeans de cintura m&#xE9;dia com presilhas e cinco bolsos. Fecho frontal assim&#xE9;trico com fecho de correr e bot&#xF5;es met&#xE1;licos.",false,false,[],"441075431-406-32","https://www.zara.com/pt/pt/jeans-trf-baggy-cintura-cruzada-cintura-media-p06688010.html?v1=441075431&v2=2419517","EUR",
426955173,389029056,"CASACO DE LAPELA COM EFEITO DE PELO",59.95,704,"torrado","Casaco de gola de lapela com aplicação removível com efeito de pelo e manga comprida. Bolsos à frente com debrum. Bainha com abertura nas costas. Fecho frontal cruzado com botões e cinto no mesmo tom.",,"WOMAN","ABRIGO","B.P-EXTER.LARGA","{""instructions"":[]}",,,,false,false,[],"426955173-704-1","https://www.zara.com/pt/pt/casaco-de-abas-com-efeito-de-pelo-p03046353.html?v1=389030173&v2=2420454","EUR",
411813745,411809010,"KURZES KLEID MIT SCHLEIFEN",39.95,700,"Braun","Ärmelloses Kleid mit Rundhalsausschnitt. Bauschiger Saum mit Schleifen vorne. Verdeckter Nahtreißverschluss am Rücken.",,"WOMAN","VESTIDO","T.VESTIDO","{""instructions"":[]}",,,,true,false,[],"411813745-700-1","https://www.zara.com/de/de/kurzes-kleid-mit-schleifen-p03152378.html?v1=411813745&v2=2420896","EUR",
423154858,423136629,"ROBE COURTE EN MAILLE À PLIS PLATS",45.95,84,"Noir / Blanc","Robe à col rond et manches longues. Poches plaquées à l'avant. Détail de liserés en matières variées en contraste et bas avec plis.",,"WOMAN","VESTIDO","PUNTO VESTIDO","{""instructions"":[]}",,,,false,true,[],"423154858-084-1","https://www.zara.com/fr/fr/robe-courte-en-maille-a-plis-plats-p03859127.html?v1=423154858&v2=2420896","EUR",
410575441,410573782,"100% LEATHER JACKET ZW COLLECTION LIMITED EDITION",379,632,"Bright red","ZARA WOMAN COLLECTION

100% leather jacket. Lapel collar and long sleeves. Front pockets. Lining. Front button closure.",,"WOMAN","CAZADORA","W.P-EXT.CORTA","{""instructions"":[]}",,,"100% leather jacket. Lapel collar and long sleeves. Front pockets. Lining. Front button closure.",false,false,[],"410575441-632-1","https://www.zara.com/ca/en/100-leather-jacket-zw-collection-limited-edition-p05479048.html?v1=410575441&v2=2417753","CAD",
410594460,410591620,"BASIC HOODIE",32.99,251,"Oyster-white","Cotton hoodie with a napped interior. Adjustable hood and long sleeves. Front pouch pocket. Ribbed trims.",,"MAN","SUDADERA","B. Sudadera","{""instructions"":[]}",,,,false,true,[],"410594460-251-2","https://www.zara.com/uk/en/hoodie-p00761330.html","GBP",
442500510,416027299,"OXFORD ING",9995,46,"Rózsaszín / fehér","Hosszú ujjú, V-nyakú ing hajtókás gallérral. Elöl gombos rögzítés.",,"WOMAN","CAMISA","B.CAMISA","{""instructions"":[]}",,,,false,true,[],"442500510-046-1","https://www.zara.com/hu/hu/oxford-ing-pamuttal-p08372060.html?v1=418757436&v2=2416489","HUF",
423158401,410572372,"CHECKERED KNIT BOMBER JACKET",69.9,87,"Brown / Ecru","Jacket with high collar and long sleeves. Front pockets. Front zip closure.",,"WOMAN","CHAQUETA","PUNTO CHAQUETA","{""instructions"":[]}",,,,false,true,[],"423158401-087-2","https://www.zara.com/us/en/checkered-knit-bomber-jacket-p05802106.html?v1=423158401&utm_source=google&utm_medium=cpc&gad_source=1&gclid=Cj0KCQiAyoi8BhDvARIsAO_CDsCQhZA5iUqBShGt1MppuSnB8S-AedPlQwuaeEJO2vvDb-uQz2CQp2gaAiwaEALw_wcB","USD",
413598647,413585647,"LEATHER WEDGES",41.94,22,"Burgundy Red","Leather wedge heel. Wide strap at the front. Rounded toe.

Wedge height: 3.9 inches (10 cm).",,"WOMAN","SANDALIA","Z1W:ABIERTO TAC","{""instructions"":[]}",,,"Wedge height: 3.9 inches (10 cm).",false,false,[],"413598647-022-35","https://www.zara.com/us/en/leather-wedges-p11304510.html?sv1=affiliate&sv_campaign_id=103504&awc=21094_1741932647_91ef5f2bea5945c6f2feea9abb491397&utm_source=awin&utm_medium=affiliation&utm_campaign=103504&utm_content=Future+Publishing.&utm_term=21094_1741932647_91ef5f2bea5945c6f2feea9abb491397","USD",
